Mother,Daughter,Nvertex,Intermediate,Signatures,Chain,Signatures (Easy-Read),All Possible Signature,Minimal Set,Minimal Set (number of elements),Minimal Set (same flavour)
u,W^+,3,B nu_tau,jTE,u -- (j) -- B -- (E) -- nu_tau -- (T) -- W^+, 1j_l + 1tau + MET,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
u,W^+,3,G q,jjj,u -- (j) -- G -- (j) -- q -- (j) -- W^+, 3j_l,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
u,W^+,3,G b_L,tbj,u -- (j) -- G -- (b) -- b_L -- (t) -- W^+, 1j_l + 1t + 1b,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
u,W^+,3,G t_L,tbj,u -- (j) -- G -- (t) -- t_L -- (b) -- W^+, 1j_l + 1t + 1b,"{'jjj', 'jlE', 'vvj', 'tbj', 'jTE'}","['jjj', 'tbj', 'vvj', 'jLE']","[1, 1, 1, 2]","['jjj', 'tbj', 'vvj', 'jLE']"
u,W^0,3,B H^+,vvj,u -- (j) -- B -- (v) -- H^+ -- (v) -- W^0, 1j_l + 2v,"{'jE', 'jjj', 'vvj', 'ttj', 'jTT', 'jll', 'bbj'}","['jE', 'vvj', 'jTT', 'jll', 'jjj', 'ttj', 'bbj']","[1, 1, 1, 1, 1, 1, 1]","['jE', 'vvj', '(LL)j', '(JJ)j']"
u,W^0,3,B H^0,vvj,u -- (j) -- B -- (v) -- H^0 -- (v) -- W^0, 1j_l + 2v,"{'jE', 'jjj', 'vvj', 'ttj', 'jTT', 'jll', 'bbj'}","['jE', 'vvj', 'jTT', 'jll', 'jjj', 'ttj', 'bbj']","[1, 1, 1, 1, 1, 1, 1]","['jE', 'vvj', '(LL)j', '(JJ)j']"
u,W^0,3,B q,jjj,u -- (j) -- B -- (j) -- q -- (j) -- W^0, 3j_l,"{'jE', 'jjj', 'vvj', 'ttj', 'jTT', 'jll', 'bbj'}","['jE', 'vvj', 'jTT', 'jll', 'jjj', 'ttj', 'bbj']","[1, 1, 1, 1, 1, 1, 1]","['jE', 'vvj', '(LL)j', '(JJ)j']"
u,W^0,3,B l,jll,u -- (j) -- B -- (l) -- l -- (l) -- W^0, 1j_l + 2l,"{'jE', 'jjj', 'vvj', 'ttj', 'jTT', 'jll', 'bbj'}","['jE', 'vvj', 'jTT', 'jll', 'jjj', 'ttj', 'bbj']","[1, 1, 1, 1, 1, 1, 1]","['jE', 'vvj', '(LL)j', '(JJ)j']"
u,W^0,3,B nu,jE,u -- (j) -- B -- (E) -- nu -- (E) -- W^0, 1j_l + MET,"{'jE', 'jjj', 'vvj', 'ttj', 'jTT', 'jll', 'bbj'}","['jE', 'vvj', 'jTT', 'jll', 'jjj', 'ttj', 'bbj']","[1, 1, 1, 1, 1, 1, 1]","['jE', 'vvj', '(LL)j', '(JJ)j']"
u,W^0,3,B b_L,bbj,u -- (j) -- B -- (b) -- b_L -- (b) -- W^0, 1j_l + 2b,"{'jE', 'jjj', 'vvj', 'ttj', 'jTT', 'jll', 'bbj'}","['jE', 'vvj', 'jTT', 'jll', 'jjj', 'ttj', 'bbj']","[1, 1, 1, 1, 1, 1, 1]","['jE', 'vvj', '(LL)j', '(JJ)j']"
u,W^0,3,B t_L,ttj,u -- (j) -- B -- (t) -- t_L -- (t) -- W^0, 1j_l + 2t,"{'jE', 'jjj', 'vvj', 'ttj', 'jTT', 'jll', 'bbj'}","['jE', 'vvj', 'jTT', 'jll', 'jjj', 'ttj', 'bbj']","[1, 1, 1, 1, 1, 1, 1]","['jE', 'vvj', '(LL)j', '(JJ)j']"
u,W^0,3,B tau_L,jTT,u -- (j) -- B -- (T) -- tau_L -- (T) -- W^0, 1j_l + 2tau,"{'jE', 'jjj', 'vvj', 'ttj', 'jTT', 'jll', 'bbj'}","['jE', 'vvj', 'jTT', 'jll', 'jjj', 'ttj', 'bbj']","[1, 1, 1, 1, 1, 1, 1]","['jE', 'vvj', '(LL)j', '(JJ)j']"
u,W^0,3,B nu_tau,jE,u -- (j) -- B -- (E) -- nu_tau -- (E) -- W^0, 1j_l + MET,"{'jE', 'jjj', 'vvj', 'ttj', 'jTT', 'jll', 'bbj'}","['jE', 'vvj', 'jTT', 'jll', 'jjj', 'ttj', 'bbj']","[1, 1, 1, 1, 1, 1, 1]","['jE', 'vvj', '(LL)j', '(JJ)j']"
u,W^0,3,G q,jjj,u -- (j) -- G -- (j) -- q -- (j) -- W^0, 3j_l,"{'jE', 'jjj', 'vvj', 'ttj', 'jTT', 'jll', 'bbj'}","['jE', 'vvj', 'jTT', 'jll', 'jjj', 'ttj', 'bbj']","[1, 1, 1, 1, 1, 1, 1]","['jE', 'vvj', '(LL)j', '(JJ)j']"
u,W^0,3,G b_L,bbj,u -- (j) -- G -- (b) -- b_L -- (b) -- W^0, 1j_l + 2b,"{'jE', 'jjj', 'vvj', 'ttj', 'jTT', 'jll', 'bbj'}","['jE', 'vvj', 'jTT', 'jll', 'jjj', 'ttj', 'bbj']","[1, 1, 1, 1, 1, 1, 1]","['jE', 'vvj', '(LL)j', '(JJ)j']"
u,W^0,3,G t_L,ttj,u -- (j) -- G -- (t) -- t_L -- (t) -- W^0, 1j_l + 2t,"{'jE', 'jjj', 'vvj', 'ttj', 'jTT', 'jll', 'bbj'}","['jE', 'vvj', 'jTT', 'jll', 'jjj', 'ttj', 'bbj']","[1, 1, 1, 1, 1, 1, 1]","['jE', 'vvj', '(LL)j', '(JJ)j']"
u,G,1,-,j,u -- (j) -- G, 1j_l,{'j'},['j'],[1],['j']
u,H^+,2,B,vj,u -- (j) -- B -- (v) -- H^+, 1j_l + 1v,{'vj'},['vj'],[1],['vj']
u,H^0,2,B,vj,u -- (j) -- B -- (v) -- H^0, 1j_l + 1v,{'vj'},['vj'],[1],['vj']
u,q,2,B,jj,u -- (j) -- B -- (j) -- q, 2j_l,{'jj'},['jj'],[1],['jj']
u,q,2,G,jj,u -- (j) -- G -- (j) -- q, 2j_l,{'jj'},['jj'],[1],['jj']
u,d,2,B,jj,u -- (j) -- B -- (j) -- d, 2j_l,{'jj'},['jj'],[1],['jj']
u,d,2,G,jj,u -- (j) -- G -- (j) -- d, 2j_l,{'jj'},['jj'],[1],['jj']
u,l,2,B,jl,u -- (j) -- B -- (l) -- l, 1j_l + 1l,{'jl'},['jl'],[1],['jl']
u,nu,2,B,jE,u -- (j) -- B -- (E) -- nu, 1j_l + MET,{'jE'},['jE'],[1],['jE']
u,e,2,B,jl,u -- (j) -- B -- (l) -- e, 1j_l + 1l,{'jl'},['jl'],[1],['jl']
u,b_L,2,B,bj,u -- (j) -- B -- (b) -- b_L, 1j_l + 1b,{'bj'},['bj'],[1],['bj']
u,b_L,2,G,bj,u -- (j) -- G -- (b) -- b_L, 1j_l + 1b,{'bj'},['bj'],[1],['bj']
u,t_L,2,B,tj,u -- (j) -- B -- (t) -- t_L, 1j_l + 1t,{'tj'},['tj'],[1],['tj']
u,t_L,2,G,tj,u -- (j) -- G -- (t) -- t_L, 1j_l + 1t,{'tj'},['tj'],[1],['tj']
u,t,2,B,tj,u -- (j) -- B -- (t) -- t, 1j_l + 1t,{'tj'},['tj'],[1],['tj']
u,t,2,G,tj,u -- (j) -- G -- (t) -- t, 1j_l + 1t,{'tj'},['tj'],[1],['tj']
u,b,2,B,bj,u -- (j) -- B -- (b) -- b, 1j_l + 1b,{'bj'},['bj'],[1],['bj']
u,b,2,G,bj,u -- (j) -- G -- (b) -- b, 1j_l + 1b,{'bj'},['bj'],[1],['bj']
u,tau_L,2,B,jT,u -- (j) -- B -- (T) -- tau_L, 1j_l + 1tau,{'jT'},['jT'],[1],['jT']
u,nu_tau,2,B,jE,u -- (j) -- B -- (E) -- nu_tau, 1j_l + MET,{'jE'},['jE'],[1],['jE']
u,tau,2,B,jT,u -- (j) -- B -- (T) -- tau, 1j_l + 1tau,{'jT'},['jT'],[1],['jT']
l,B,1,-,l,l -- (l) -- B, 1l,{'l'},['l'],[1],['l']
l,W^+,1,-,E,l -- (E) -- W^+, MET,{'E'},['E'],[1],['E']
l,W^0,1,-,l,l -- (l) -- W^0, 1l,{'l'},['l'],[1],['l']
l,G,3,B q,jjl,l -- (l) -- B -- (j) -- q -- (j) -- G, 2j_l + 1l,"{'jjE', 'jjl', 'bbl', 'tbE', 'ttl'}","['jjE', 'tbE', 'jjl', 'bbl', 'ttl']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)l']"
l,G,3,B d,jjl,l -- (l) -- B -- (j) -- d -- (j) -- G, 2j_l + 1l,"{'jjE', 'jjl', 'bbl', 'tbE', 'ttl'}","['jjE', 'tbE', 'jjl', 'bbl', 'ttl']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)l']"
l,G,3,B u,jjl,l -- (l) -- B -- (j) -- u -- (j) -- G, 2j_l + 1l,"{'jjE', 'jjl', 'bbl', 'tbE', 'ttl'}","['jjE', 'tbE', 'jjl', 'bbl', 'ttl']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)l']"
l,G,3,B b_L,bbl,l -- (l) -- B -- (b) -- b_L -- (b) -- G, 2b + 1l,"{'jjE', 'jjl', 'bbl', 'tbE', 'ttl'}","['jjE', 'tbE', 'jjl', 'bbl', 'ttl']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)l']"
l,G,3,B t_L,ttl,l -- (l) -- B -- (t) -- t_L -- (t) -- G, 2t + 1l,"{'jjE', 'jjl', 'bbl', 'tbE', 'ttl'}","['jjE', 'tbE', 'jjl', 'bbl', 'ttl']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)l']"
l,G,3,B t,ttl,l -- (l) -- B -- (t) -- t -- (t) -- G, 2t + 1l,"{'jjE', 'jjl', 'bbl', 'tbE', 'ttl'}","['jjE', 'tbE', 'jjl', 'bbl', 'ttl']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)l']"
l,G,3,B b,bbl,l -- (l) -- B -- (b) -- b -- (b) -- G, 2b + 1l,"{'jjE', 'jjl', 'bbl', 'tbE', 'ttl'}","['jjE', 'tbE', 'jjl', 'bbl', 'ttl']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)l']"
l,G,3,W^+ q,jjE,l -- (E) -- W^+ -- (j) -- q -- (j) -- G, 2j_l + MET,"{'jjE', 'jjl', 'bbl', 'tbE', 'ttl'}","['jjE', 'tbE', 'jjl', 'bbl', 'ttl']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)l']"
l,G,3,W^+ b_L,tbE,l -- (E) -- W^+ -- (t) -- b_L -- (b) -- G, 1t + 1b + MET,"{'jjE', 'jjl', 'bbl', 'tbE', 'ttl'}","['jjE', 'tbE', 'jjl', 'bbl', 'ttl']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)l']"
l,G,3,W^+ t_L,tbE,l -- (E) -- W^+ -- (b) -- t_L -- (t) -- G, 1t + 1b + MET,"{'jjE', 'jjl', 'bbl', 'tbE', 'ttl'}","['jjE', 'tbE', 'jjl', 'bbl', 'ttl']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)l']"
l,G,3,W^0 q,jjl,l -- (l) -- W^0 -- (j) -- q -- (j) -- G, 2j_l + 1l,"{'jjE', 'jjl', 'bbl', 'tbE', 'ttl'}","['jjE', 'tbE', 'jjl', 'bbl', 'ttl']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)l']"
l,G,3,W^0 b_L,bbl,l -- (l) -- W^0 -- (b) -- b_L -- (b) -- G, 2b + 1l,"{'jjE', 'jjl', 'bbl', 'tbE', 'ttl'}","['jjE', 'tbE', 'jjl', 'bbl', 'ttl']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)l']"
l,G,3,W^0 t_L,ttl,l -- (l) -- W^0 -- (t) -- t_L -- (t) -- G, 2t + 1l,"{'jjE', 'jjl', 'bbl', 'tbE', 'ttl'}","['jjE', 'tbE', 'jjl', 'bbl', 'ttl']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)l']"
l,H^+,2,B,vl,l -- (l) -- B -- (v) -- H^+, 1l + 1v,"{'vl', 'vE'}","['vE', 'vl']","[1, 1]","['vE', 'vl']"
l,H^+,2,W^+,vE,l -- (E) -- W^+ -- (v) -- H^+, 1v + MET,"{'vl', 'vE'}","['vE', 'vl']","[1, 1]","['vE', 'vl']"
l,H^+,2,W^0,vl,l -- (l) -- W^0 -- (v) -- H^+, 1l + 1v,"{'vl', 'vE'}","['vE', 'vl']","[1, 1]","['vE', 'vl']"
l,H^0,2,B,vl,l -- (l) -- B -- (v) -- H^0, 1l + 1v,"{'vl', 'vE'}","['vE', 'vl']","[1, 1]","['vE', 'vl']"
l,H^0,2,W^+,vE,l -- (E) -- W^+ -- (v) -- H^0, 1v + MET,"{'vl', 'vE'}","['vE', 'vl']","[1, 1]","['vE', 'vl']"
l,H^0,2,W^0,vl,l -- (l) -- W^0 -- (v) -- H^0, 1l + 1v,"{'vl', 'vE'}","['vE', 'vl']","[1, 1]","['vE', 'vl']"
l,q,2,B,jl,l -- (l) -- B -- (j) -- q, 1j_l + 1l,"{'jE', 'jl'}","['jE', 'jl']","[1, 1]","['jE', 'jl']"
l,q,2,W^+,jE,l -- (E) -- W^+ -- (j) -- q, 1j_l + MET,"{'jE', 'jl'}","['jE', 'jl']","[1, 1]","['jE', 'jl']"
l,q,2,W^0,jl,l -- (l) -- W^0 -- (j) -- q, 1j_l + 1l,"{'jE', 'jl'}","['jE', 'jl']","[1, 1]","['jE', 'jl']"
l,d,2,B,jl,l -- (l) -- B -- (j) -- d, 1j_l + 1l,{'jl'},['jl'],[1],['jl']
l,u,2,B,jl,l -- (l) -- B -- (j) -- u, 1j_l + 1l,{'jl'},['jl'],[1],['jl']
l,nu,2,B,lE,l -- (l) -- B -- (E) -- nu, 1l + MET,{'lE'},['lE'],[1],['lE']
l,nu,2,W^+,lE,l -- (E) -- W^+ -- (l) -- nu, 1l + MET,{'lE'},['lE'],[1],['lE']
l,nu,2,W^0,lE,l -- (l) -- W^0 -- (E) -- nu, 1l + MET,{'lE'},['lE'],[1],['lE']
l,e,2,B,ll,l -- (l) -- B -- (l) -- e, 2l,{'ll'},['ll'],[1],['ll']
l,b_L,2,B,bl,l -- (l) -- B -- (b) -- b_L, 1b + 1l,"{'tE', 'bl'}","['tE', 'bl']","[1, 1]","['tE', 'bl']"
l,b_L,2,W^+,tE,l -- (E) -- W^+ -- (t) -- b_L, 1t + MET,"{'tE', 'bl'}","['tE', 'bl']","[1, 1]","['tE', 'bl']"
l,b_L,2,W^0,bl,l -- (l) -- W^0 -- (b) -- b_L, 1b + 1l,"{'tE', 'bl'}","['tE', 'bl']","[1, 1]","['tE', 'bl']"
l,t_L,2,B,tl,l -- (l) -- B -- (t) -- t_L, 1t + 1l,"{'tl', 'bE'}","['bE', 'tl']","[1, 1]","['bE', 'tl']"
l,t_L,2,W^+,bE,l -- (E) -- W^+ -- (b) -- t_L, 1b + MET,"{'tl', 'bE'}","['bE', 'tl']","[1, 1]","['bE', 'tl']"
l,t_L,2,W^0,tl,l -- (l) -- W^0 -- (t) -- t_L, 1t + 1l,"{'tl', 'bE'}","['bE', 'tl']","[1, 1]","['bE', 'tl']"
l,t,2,B,tl,l -- (l) -- B -- (t) -- t, 1t + 1l,{'tl'},['tl'],[1],['tl']
l,b,2,B,bl,l -- (l) -- B -- (b) -- b, 1b + 1l,{'bl'},['bl'],[1],['bl']
l,tau_L,2,B,Tl,l -- (l) -- B -- (T) -- tau_L, 1l + 1tau,"{'E', 'Tl'}","['E', 'Tl']","[1, 1]","['E', 'Tl']"
l,tau_L,2,W^+,E,l -- (E) -- W^+ -- (E) -- tau_L, MET,"{'E', 'Tl'}","['E', 'Tl']","[1, 1]","['E', 'Tl']"
l,tau_L,2,W^0,Tl,l -- (l) -- W^0 -- (T) -- tau_L, 1l + 1tau,"{'E', 'Tl'}","['E', 'Tl']","[1, 1]","['E', 'Tl']"
l,nu_tau,2,B,lE,l -- (l) -- B -- (E) -- nu_tau, 1l + MET,"{'lE', 'TE'}",['LE'],[2],['LE']
l,nu_tau,2,W^+,TE,l -- (E) -- W^+ -- (T) -- nu_tau, 1tau + MET,"{'lE', 'TE'}",['LE'],[2],['LE']
l,nu_tau,2,W^0,lE,l -- (l) -- W^0 -- (E) -- nu_tau, 1l + MET,"{'lE', 'TE'}",['LE'],[2],['LE']
l,tau,2,B,Tl,l -- (l) -- B -- (T) -- tau, 1l + 1tau,{'Tl'},['Tl'],[1],['Tl']
nu,B,1,-,E,nu -- (E) -- B, MET,{'E'},['E'],[1],['E']
nu,W^+,1,-,l,nu -- (l) -- W^+, 1l,{'l'},['l'],[1],['l']
nu,W^0,1,-,E,nu -- (E) -- W^0, MET,{'E'},['E'],[1],['E']
nu,G,3,B q,jjE,nu -- (E) -- B -- (j) -- q -- (j) -- G, 2j_l + MET,"{'jjE', 'jjl', 'ttE', 'tbl', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjl', 'tbl']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjl', 'tbl']"
nu,G,3,B d,jjE,nu -- (E) -- B -- (j) -- d -- (j) -- G, 2j_l + MET,"{'jjE', 'jjl', 'ttE', 'tbl', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjl', 'tbl']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjl', 'tbl']"
nu,G,3,B u,jjE,nu -- (E) -- B -- (j) -- u -- (j) -- G, 2j_l + MET,"{'jjE', 'jjl', 'ttE', 'tbl', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjl', 'tbl']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjl', 'tbl']"
nu,G,3,B b_L,bbE,nu -- (E) -- B -- (b) -- b_L -- (b) -- G, 2b + MET,"{'jjE', 'jjl', 'ttE', 'tbl', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjl', 'tbl']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjl', 'tbl']"
nu,G,3,B t_L,ttE,nu -- (E) -- B -- (t) -- t_L -- (t) -- G, 2t + MET,"{'jjE', 'jjl', 'ttE', 'tbl', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjl', 'tbl']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjl', 'tbl']"
nu,G,3,B t,ttE,nu -- (E) -- B -- (t) -- t -- (t) -- G, 2t + MET,"{'jjE', 'jjl', 'ttE', 'tbl', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjl', 'tbl']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjl', 'tbl']"
nu,G,3,B b,bbE,nu -- (E) -- B -- (b) -- b -- (b) -- G, 2b + MET,"{'jjE', 'jjl', 'ttE', 'tbl', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjl', 'tbl']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjl', 'tbl']"
nu,G,3,W^+ q,jjl,nu -- (l) -- W^+ -- (j) -- q -- (j) -- G, 2j_l + 1l,"{'jjE', 'jjl', 'ttE', 'tbl', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjl', 'tbl']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjl', 'tbl']"
nu,G,3,W^+ b_L,tbl,nu -- (l) -- W^+ -- (t) -- b_L -- (b) -- G, 1t + 1b + 1l,"{'jjE', 'jjl', 'ttE', 'tbl', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjl', 'tbl']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjl', 'tbl']"
nu,G,3,W^+ t_L,tbl,nu -- (l) -- W^+ -- (b) -- t_L -- (t) -- G, 1t + 1b + 1l,"{'jjE', 'jjl', 'ttE', 'tbl', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjl', 'tbl']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjl', 'tbl']"
nu,G,3,W^0 q,jjE,nu -- (E) -- W^0 -- (j) -- q -- (j) -- G, 2j_l + MET,"{'jjE', 'jjl', 'ttE', 'tbl', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjl', 'tbl']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjl', 'tbl']"
nu,G,3,W^0 b_L,bbE,nu -- (E) -- W^0 -- (b) -- b_L -- (b) -- G, 2b + MET,"{'jjE', 'jjl', 'ttE', 'tbl', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjl', 'tbl']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjl', 'tbl']"
nu,G,3,W^0 t_L,ttE,nu -- (E) -- W^0 -- (t) -- t_L -- (t) -- G, 2t + MET,"{'jjE', 'jjl', 'ttE', 'tbl', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjl', 'tbl']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjl', 'tbl']"
nu,H^+,2,B,vE,nu -- (E) -- B -- (v) -- H^+, 1v + MET,"{'vl', 'vE'}","['vE', 'vl']","[1, 1]","['vE', 'vl']"
nu,H^+,2,W^+,vl,nu -- (l) -- W^+ -- (v) -- H^+, 1l + 1v,"{'vl', 'vE'}","['vE', 'vl']","[1, 1]","['vE', 'vl']"
nu,H^+,2,W^0,vE,nu -- (E) -- W^0 -- (v) -- H^+, 1v + MET,"{'vl', 'vE'}","['vE', 'vl']","[1, 1]","['vE', 'vl']"
nu,H^0,2,B,vE,nu -- (E) -- B -- (v) -- H^0, 1v + MET,"{'vl', 'vE'}","['vE', 'vl']","[1, 1]","['vE', 'vl']"
nu,H^0,2,W^+,vl,nu -- (l) -- W^+ -- (v) -- H^0, 1l + 1v,"{'vl', 'vE'}","['vE', 'vl']","[1, 1]","['vE', 'vl']"
nu,H^0,2,W^0,vE,nu -- (E) -- W^0 -- (v) -- H^0, 1v + MET,"{'vl', 'vE'}","['vE', 'vl']","[1, 1]","['vE', 'vl']"
nu,q,2,B,jE,nu -- (E) -- B -- (j) -- q, 1j_l + MET,"{'jE', 'jl'}","['jE', 'jl']","[1, 1]","['jE', 'jl']"
nu,q,2,W^+,jl,nu -- (l) -- W^+ -- (j) -- q, 1j_l + 1l,"{'jE', 'jl'}","['jE', 'jl']","[1, 1]","['jE', 'jl']"
nu,q,2,W^0,jE,nu -- (E) -- W^0 -- (j) -- q, 1j_l + MET,"{'jE', 'jl'}","['jE', 'jl']","[1, 1]","['jE', 'jl']"
nu,d,2,B,jE,nu -- (E) -- B -- (j) -- d, 1j_l + MET,{'jE'},['jE'],[1],['jE']
nu,u,2,B,jE,nu -- (E) -- B -- (j) -- u, 1j_l + MET,{'jE'},['jE'],[1],['jE']
nu,l,2,B,lE,nu -- (E) -- B -- (l) -- l, 1l + MET,{'lE'},['lE'],[1],['lE']
nu,l,2,W^+,lE,nu -- (l) -- W^+ -- (E) -- l, 1l + MET,{'lE'},['lE'],[1],['lE']
nu,l,2,W^0,lE,nu -- (E) -- W^0 -- (l) -- l, 1l + MET,{'lE'},['lE'],[1],['lE']
nu,e,2,B,lE,nu -- (E) -- B -- (l) -- e, 1l + MET,{'lE'},['lE'],[1],['lE']
nu,b_L,2,B,bE,nu -- (E) -- B -- (b) -- b_L, 1b + MET,"{'tl', 'bE'}","['bE', 'tl']","[1, 1]","['bE', 'tl']"
nu,b_L,2,W^+,tl,nu -- (l) -- W^+ -- (t) -- b_L, 1t + 1l,"{'tl', 'bE'}","['bE', 'tl']","[1, 1]","['bE', 'tl']"
nu,b_L,2,W^0,bE,nu -- (E) -- W^0 -- (b) -- b_L, 1b + MET,"{'tl', 'bE'}","['bE', 'tl']","[1, 1]","['bE', 'tl']"
nu,t_L,2,B,tE,nu -- (E) -- B -- (t) -- t_L, 1t + MET,"{'tE', 'bl'}","['tE', 'bl']","[1, 1]","['tE', 'bl']"
nu,t_L,2,W^+,bl,nu -- (l) -- W^+ -- (b) -- t_L, 1b + 1l,"{'tE', 'bl'}","['tE', 'bl']","[1, 1]","['tE', 'bl']"
nu,t_L,2,W^0,tE,nu -- (E) -- W^0 -- (t) -- t_L, 1t + MET,"{'tE', 'bl'}","['tE', 'bl']","[1, 1]","['tE', 'bl']"
nu,t,2,B,tE,nu -- (E) -- B -- (t) -- t, 1t + MET,{'tE'},['tE'],[1],['tE']
nu,b,2,B,bE,nu -- (E) -- B -- (b) -- b, 1b + MET,{'bE'},['bE'],[1],['bE']
nu,tau_L,2,B,TE,nu -- (E) -- B -- (T) -- tau_L, 1tau + MET,"{'lE', 'TE'}",['LE'],[2],['LE']
nu,tau_L,2,W^+,lE,nu -- (l) -- W^+ -- (E) -- tau_L, 1l + MET,"{'lE', 'TE'}",['LE'],[2],['LE']
nu,tau_L,2,W^0,TE,nu -- (E) -- W^0 -- (T) -- tau_L, 1tau + MET,"{'lE', 'TE'}",['LE'],[2],['LE']
nu,nu_tau,2,B,E,nu -- (E) -- B -- (E) -- nu_tau, MET,"{'E', 'Tl'}","['E', 'Tl']","[1, 1]","['E', 'Tl']"
nu,nu_tau,2,W^+,Tl,nu -- (l) -- W^+ -- (T) -- nu_tau, 1l + 1tau,"{'E', 'Tl'}","['E', 'Tl']","[1, 1]","['E', 'Tl']"
nu,nu_tau,2,W^0,E,nu -- (E) -- W^0 -- (E) -- nu_tau, MET,"{'E', 'Tl'}","['E', 'Tl']","[1, 1]","['E', 'Tl']"
nu,tau,2,B,TE,nu -- (E) -- B -- (T) -- tau, 1tau + MET,{'TE'},['TE'],[1],['TE']
e,B,1,-,l,e -- (l) -- B, 1l,{'l'},['l'],[1],['l']
e,W^+,3,B H^+,vvl,e -- (l) -- B -- (v) -- H^+ -- (v) -- W^+, 1l + 2v,"{'jjl', 'TlE', 'tbl', 'vvl', 'llE'}","['LlE', 'jjl', 'tbl', 'vvl']","[2, 1, 1, 1]","['LlE', 'jjl', 'tbl', 'vvl']"
e,W^+,3,B H^0,vvl,e -- (l) -- B -- (v) -- H^0 -- (v) -- W^+, 1l + 2v,"{'jjl', 'TlE', 'tbl', 'vvl', 'llE'}","['LlE', 'jjl', 'tbl', 'vvl']","[2, 1, 1, 1]","['LlE', 'jjl', 'tbl', 'vvl']"
e,W^+,3,B q,jjl,e -- (l) -- B -- (j) -- q -- (j) -- W^+, 2j_l + 1l,"{'jjl', 'TlE', 'tbl', 'vvl', 'llE'}","['LlE', 'jjl', 'tbl', 'vvl']","[2, 1, 1, 1]","['LlE', 'jjl', 'tbl', 'vvl']"
e,W^+,3,B l,llE,e -- (l) -- B -- (l) -- l -- (E) -- W^+, 2l + MET,"{'jjl', 'TlE', 'tbl', 'vvl', 'llE'}","['LlE', 'jjl', 'tbl', 'vvl']","[2, 1, 1, 1]","['LlE', 'jjl', 'tbl', 'vvl']"
e,W^+,3,B nu,llE,e -- (l) -- B -- (E) -- nu -- (l) -- W^+, 2l + MET,"{'jjl', 'TlE', 'tbl', 'vvl', 'llE'}","['LlE', 'jjl', 'tbl', 'vvl']","[2, 1, 1, 1]","['LlE', 'jjl', 'tbl', 'vvl']"
e,W^+,3,B b_L,tbl,e -- (l) -- B -- (b) -- b_L -- (t) -- W^+, 1t + 1b + 1l,"{'jjl', 'TlE', 'tbl', 'vvl', 'llE'}","['LlE', 'jjl', 'tbl', 'vvl']","[2, 1, 1, 1]","['LlE', 'jjl', 'tbl', 'vvl']"
